Previsão,Real
3167.759659581439,3317.0
2525.8501584234123,1256.0
2062.248852031504,1650.0
4594.225217710387,9403.0
3952.3157165523603,3000.0
2026.5872130782805,3600.0
4094.962272365255,5000.0
5735.397664213546,4500.0
2418.865241563741,1650.0
3060.774742721768,5000.0
4558.563578757163,1700.0
2525.8501584234123,1700.0
2704.1583531895308,1600.0
2383.2036026105175,1365.0
2918.128186908873,1512.0
1812.6173793589383,1643.0
2668.496714236307,2200.0
6805.246832810257,9750.0
8231.712390939205,2500.0
2347.5419636572938,2450.0
2882.4665479556493,1500.0
2490.1885194701886,2500.0
3060.774742721768,2000.0
11976.184481027693,11250.0
2739.8199921427545,1284.0
2597.1734363298597,1700.0
2347.5419636572938,2780.0
1741.2941014524908,3300.0
8517.005502564994,12660.0
1741.2941014524908,2000.0
2525.8501584234123,2500.0
2240.5570467976227,1900.0
2097.910490984728,1350.0
3702.6842438797944,2900.0
3916.6540775991366,7000.0
2668.496714236307,1400.0
3060.774742721768,3000.0
2062.248852031504,2750.0
1919.6022962186094,2250.0
2846.8049090024256,5000.0
4308.932106084598,2740.0
3132.098020628215,4250.0
14472.499207753353,14140.0
3702.6842438797944,5300.0
2240.5570467976227,1300.0
1919.6022962186094,2100.0
1955.263935171833,2300.0
1384.6777119202538,1800.0
3774.007521786242,2350.0
2169.2337688911753,1090.0
2240.5570467976227,3000.0
2347.5419636572938,3100.0
2204.895407844399,2408.0
2525.8501584234123,1200.0
3560.0376880668996,2020.0
2454.526880516965,1000.0
1919.6022962186094,1570.0
3524.376049113676,3540.0
7161.863222342494,15000.0
2240.5570467976227,1550.0
2953.7898258620967,4080.0
4094.962272365255,2200.0
5557.089469447426,5500.0
1848.279018312162,1100.0
3595.6993270201233,2529.0
2882.4665479556493,2200.0
3203.4212985346626,1550.0
2276.2186857508464,900.0
1812.6173793589383,2770.0
1848.279018312162,1275.0
2739.8199921427545,2100.0
2525.8501584234123,1490.0
3381.729493300781,5100.0
2704.1583531895308,1800.0
3239.0829374878863,4250.0
2597.1734363298597,1400.0
2882.4665479556493,1807.0
3952.3157165523603,4495.0
3595.6993270201233,3500.0
3417.391132254005,2400.0
3274.74457644111,1860.0
3060.774742721768,2000.0
2490.1885194701886,1850.0
3096.4363816749915,3000.0
2454.526880516965,3000.0
2097.910490984728,2300.0
2347.5419636572938,1628.0
2276.2186857508464,1250.0
4201.947189224926,3400.0
1669.9708235460434,4500.0
3916.6540775991366,2700.0
2062.248852031504,1900.0
2418.865241563741,3900.0
2953.7898258620967,1445.0
2525.8501584234123,3350.0
4237.60882817815,10170.0
2525.8501584234123,2000.0
2204.895407844399,3800.0
